Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
192.168.50.8,192.168.5.21,58997,443,6,0.248937,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.19,192.168.5.251,37894,24346,17,0.0,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.1.28,39302,58903,17,0.108362,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.17,192.168.2.212,57542,14626,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.9,192.168.2.86,36319,56805,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.5,192.168.6.24,55245,26238,17,0.218328,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.13,192.168.1.144,37120,6577,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.8,192.168.6.2,58995,443,6,0.623329,6,184.0,46.0,0.0,30.666666666666664,23.754297856738823,BENIGN
192.168.50.8,192.168.2.108,59011,443,6,0.249408,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.3,192.168.6.178,34736,18496,17,0.108829,4,1402.0,370.0,331.0,350.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.3.19,59009,443,6,0.249355,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.10,192.168.0.8,55416,49685,17,0.988751,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
10.0.0.18,192.168.1.116,34784,33431,17,1e-06,2,1006.0,503.0,503.0,503.0,0.0,DrDoS_UDP
10.0.0.11,192.168.8.247,43227,1436,17,0.027891,16,4988.0,349.0,275.0,311.75,33.66798677279849,DrDoS_UDP
10.0.0.4,192.168.2.201,59320,14911,17,0.107745,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.2,192.168.9.170,42134,55983,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.11,192.168.4.242,41454,28086,17,0.21586,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.9,192.168.8.15,41344,39613,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.12,192.168.5.204,41375,12083,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.15,192.168.6.152,48727,50985,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.8,192.168.0.99,58996,443,6,0.249355,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.11,192.168.1.108,47460,19208,17,0.104837,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.15,192.168.9.174,33760,7852,17,4.9e-05,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.8,192.168.3.152,59030,80,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.1,192.168.8.188,40442,57311,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.4.177,48734,4644,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.8,192.168.5.231,59034,443,6,1e-06,2,53.0,53.0,0.0,26.5,37.476659402887016,BENIGN
10.0.0.13,192.168.3.139,41157,53875,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.18,192.168.2.103,34827,65253,17,0.103937,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.19,192.168.1.148,59551,10224,17,0.109109,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.8,192.168.4.235,59034,443,6,1e-06,2,53.0,53.0,0.0,26.5,37.476659402887016,BENIGN
10.0.0.19,192.168.3.28,40880,15194,17,1e-06,2,1006.0,503.0,503.0,503.0,0.0,DrDoS_UDP
10.0.0.14,192.168.2.65,51845,33206,17,2e-06,2,978.0,489.0,489.0,489.0,0.0,DrDoS_UDP
192.168.50.8,192.168.0.238,59018,443,6,0.0,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
192.168.50.8,192.168.0.252,59018,443,6,0.0,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.3,192.168.7.104,53242,11170,17,0.107486,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.17,192.168.3.140,38569,25647,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.5,192.168.9.235,60488,7076,17,1e-06,2,772.0,386.0,386.0,386.0,0.0,DrDoS_UDP
10.0.0.20,192.168.5.147,60343,8342,17,1e-06,2,906.0,453.0,453.0,453.0,0.0,DrDoS_UDP
10.0.0.8,192.168.1.196,54292,39339,17,1e-06,2,772.0,386.0,386.0,386.0,0.0,DrDoS_UDP
10.0.0.2,192.168.7.222,56572,27593,17,0.216222,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.12,192.168.7.157,48224,64729,17,0.105548,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.4.29,59029,80,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.18,192.168.1.149,45958,52111,17,0.105377,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.16,192.168.1.54,37126,35668,17,0.107336,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.8.243,59022,443,6,4e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.9,192.168.5.25,49497,6190,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
104.36.115.113,192.168.7.153,443,59018,6,2e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.4,192.168.1.96,43690,23595,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.17,192.168.6.85,46052,23084,17,0.231008,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.17,192.168.0.105,34494,59856,17,0.105568,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.1,192.168.2.73,50106,30498,17,0.104345,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.17,192.168.1.151,51887,63733,17,0.107814,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.19,192.168.5.92,45018,65030,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.20,192.168.3.5,45082,41170,17,0.215043,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.6,192.168.3.186,39102,63811,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.4,192.168.1.59,53375,21978,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
104.36.115.113,192.168.7.28,443,59018,6,0.500111,4,0.0,0.0,0.0,0.0,0.0,BENIGN
104.36.115.113,192.168.5.129,443,59022,6,3e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.3,192.168.9.182,51553,32178,17,0.108788,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.16,192.168.0.181,41322,23410,17,4.9e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.6,192.168.9.225,51526,21431,17,0.215683,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.18,192.168.5.11,55892,1557,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.3,192.168.9.124,46370,45638,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
104.36.115.113,192.168.7.238,443,59022,6,0.500038,4,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.13,192.168.0.150,38592,20344,17,0.215884,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.17,192.168.8.200,60374,39955,17,0.108139,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
72.21.91.29,192.168.2.216,80,59030,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.7.148,38402,35298,17,0.108933,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.3,192.168.7.67,43852,35463,17,0.106999,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.7,192.168.6.37,57244,55097,17,0.218248,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.5,192.168.4.230,59236,60096,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
72.21.91.29,192.168.8.211,80,59029,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8,192.168.7.144,59029,80,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.4,192.168.1.160,51452,43269,17,0.213599,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.10,192.168.1.234,39867,44270,17,0.217151,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.4,192.168.0.197,39646,45478,17,0.216464,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.1,192.168.9.67,48573,47316,17,0.105737,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.12,192.168.0.14,41906,12709,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.15,192.168.7.58,38533,51758,17,0.102071,4,1302.0,330.0,321.0,325.5,5.196152422706632,DrDoS_UDP
10.0.0.5,192.168.2.85,36946,4127,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.6,192.168.2.106,44142,35692,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
8.43.72.98,192.168.5.120,443,59034,6,0.003563,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.15,192.168.9.112,54835,45444,17,0.215861,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.15,192.168.1.191,60782,6001,17,4.5e-05,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.17,192.168.3.97,46405,33150,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.5.208,40814,64259,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
8.43.72.98,192.168.1.251,443,59034,6,0.000135,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.4.156,40255,40214,17,0.218562,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.15,192.168.3.76,60123,35872,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.8,192.168.6.77,59008,443,6,0.249423,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.8,192.168.2.104,55335,28549,17,4.8e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.8,192.168.7.52,59012,443,6,0.283275,6,92.0,46.0,0.0,15.333333333333332,23.754297856738823,BENIGN
10.0.0.14,192.168.1.111,41870,16445,17,0.215316,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.13,192.168.3.251,50886,42883,17,1e-06,2,744.0,372.0,372.0,372.0,0.0,DrDoS_UDP
192.168.50.8,192.168.0.236,59017,443,6,0.233465,4,78.0,39.0,0.0,19.5,22.516660498395403,BENIGN
104.36.115.113,192.168.8.146,443,59018,6,0.000152,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.1,192.168.6.249,47812,61066,17,0.103378,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.12,192.168.5.186,58499,14180,17,0.214138,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.20,192.168.9.40,36509,40176,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.5,192.168.1.200,50042,56494,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.3,192.168.2.215,43354,44396,17,0.106291,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.10,192.168.8.54,56987,21713,17,0.00125,6,2670.0,490.0,418.0,445.0,35.08845964131227,DrDoS_UDP
104.36.115.113,192.168.6.116,443,59022,6,0.000102,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.20,192.168.8.103,51656,7852,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.8,192.168.4.217,43966,35217,17,0.104521,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.20,192.168.8.253,32875,2855,17,0.104414,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.1,192.168.4.33,44880,25574,17,0.218211,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.5.208,51464,443,6,0.028384,2,2.0,1.0,1.0,1.0,0.0,BENIGN
10.0.0.7,192.168.7.201,42976,35296,17,0.106522,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.11,192.168.2.120,58210,57570,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.14,192.168.6.245,47945,63937,17,0.10612,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.10,192.168.3.227,52386,2443,17,1e-06,2,924.0,462.0,462.0,462.0,0.0,DrDoS_UDP
192.168.50.8,192.168.8.140,59013,443,6,0.282832,6,92.0,46.0,0.0,15.333333333333332,23.754297856738823,BENIGN
10.0.0.4,192.168.6.222,34088,1801,17,4.8e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.10,192.168.3.145,36180,37953,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.7.124,51467,80,6,0.029136,2,2.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.7,192.168.0.47,51460,443,6,0.061651,2,2.0,1.0,1.0,1.0,0.0,BENIGN
10.0.0.16,192.168.6.80,40531,29472,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.8,192.168.2.71,58137,20885,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.3.131,54637,24415,17,0.107842,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.16,192.168.3.245,50833,29712,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.4,192.168.6.128,46695,46877,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.16,192.168.8.202,51712,31561,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.6,192.168.8.11,55166,48621,17,4.8e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.18,192.168.1.219,42923,39040,17,0.106446,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.4,192.168.4.151,46716,28596,17,0.105999,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.6.134,51461,443,6,0.020532,2,2.0,1.0,1.0,1.0,0.0,BENIGN
10.0.0.7,192.168.6.224,51161,5530,17,0.107995,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.4,192.168.3.133,55090,5906,17,0.212255,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.15,192.168.4.115,45648,62564,17,0.104664,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.3.115,51469,443,6,0.060411,2,2.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.7,192.168.3.180,51470,443,6,0.03331,2,2.0,1.0,1.0,1.0,0.0,BENIGN
10.0.0.3,192.168.9.236,60026,16052,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.12,192.168.0.115,53116,51796,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.9,192.168.3.157,46718,44615,17,0.106706,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.7,192.168.1.214,34497,38721,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
8.6.0.1,192.168.1.35,0,0,0,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.13,192.168.6.177,34640,28018,17,0.105114,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.17,192.168.6.111,41169,32960,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.16,192.168.6.75,39008,22573,17,0.216599,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.1,192.168.6.156,44883,57790,17,0.214398,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.5,192.168.5.154,57627,32375,17,4.9e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.4,192.168.3.224,35965,5480,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.10,192.168.0.33,57229,39612,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.17,192.168.3.190,43077,28834,17,0.213926,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.9,192.168.0.40,46416,15769,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.20,192.168.1.216,47538,62836,17,0.106687,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.7.236,51458,443,6,0.44652,2,2.0,1.0,1.0,1.0,0.0,BENIGN
10.0.0.11,192.168.3.246,56528,40004,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.2,192.168.1.205,49372,64848,17,0.107589,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.0.83,59010,443,6,0.250647,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.9,192.168.1.50,35963,11370,17,0.107565,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.16,192.168.7.98,50029,49397,17,0.107838,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.18,192.168.2.109,55671,21277,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.14,192.168.1.8,38262,37269,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.4,192.168.7.198,38557,64068,17,0.106862,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.2,192.168.9.202,48188,497,17,1e-06,2,978.0,489.0,489.0,489.0,0.0,DrDoS_UDP
192.168.50.253,192.168.2.119,0,0,0,5e-06,4,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.12,192.168.7.80,46685,32423,17,0.10773,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
54.201.6.28,192.168.3.166,443,55148,6,0.000237,2,62.0,31.0,31.0,31.0,0.0,BENIGN
10.0.0.6,192.168.2.215,41665,36384,17,0.108807,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.1,192.168.4.194,48861,64022,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.16,192.168.9.109,46951,23410,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.15,192.168.7.178,55056,3021,17,0.106556,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.4,192.168.8.3,49273,2058,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.1,192.168.4.187,55148,443,6,0.188541,1,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.254,192.168.1.149,0,0,0,4e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.15,192.168.4.251,35524,45325,17,0.107338,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.7.123,51464,443,6,0.028442,2,2.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.7,192.168.5.220,51467,80,6,0.028011,2,2.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.7,192.168.4.64,51460,443,6,0.061676,2,2.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.7,192.168.0.170,51448,80,6,0.040042,2,2.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.7,192.168.5.30,51461,443,6,0.020585,2,2.0,1.0,1.0,1.0,0.0,BENIGN
10.0.0.20,192.168.8.244,54099,6895,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.1.98,51471,443,6,0.121063,6,442.0,175.0,0.0,73.66666666666667,81.14349429662656,BENIGN
192.168.50.7,192.168.4.105,51470,443,6,0.036426,2,2.0,1.0,1.0,1.0,0.0,BENIGN
10.0.0.3,192.168.4.36,63983,6445,17,2e-06,2,970.0,485.0,485.0,485.0,0.0,DrDoS_UDP
10.0.0.2,192.168.7.49,58527,45107,17,0.218543,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.17,192.168.3.113,39425,65277,17,0.108072,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.0.156,51458,443,6,1e-06,2,2.0,1.0,1.0,1.0,0.0,BENIGN
10.0.0.7,192.168.4.17,58433,9915,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.4,192.168.5.230,50965,29732,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.6,192.168.2.67,53112,4777,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
52.80.102.242,192.168.8.101,443,51458,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.4,192.168.9.196,53507,16499,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.17,192.168.6.149,43965,33882,17,0.105171,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.17,192.168.2.174,51154,50947,17,0.986795,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
192.168.50.253,192.168.1.22,0,0,0,5e-06,4,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.10,192.168.3.69,48472,12111,17,0.105983,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.19,192.168.2.43,45917,47800,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.20,192.168.1.168,60106,7983,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.9.79,57252,3331,17,0.218354,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.1,192.168.6.184,51458,30225,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.16,192.168.0.36,49283,38714,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.254,192.168.3.44,0,0,0,3e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.19,192.168.4.27,44691,20348,17,0.107868,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.3,192.168.5.84,58720,25377,17,4.8e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.7,192.168.8.33,59332,33970,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.2.67,57146,61199,17,0.108851,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.18,192.168.6.6,40197,10178,17,0.21458,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.1,192.168.2.22,47928,15734,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.18,192.168.9.40,44411,29805,17,0.108039,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.7.76,51450,443,6,0.093497,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.11,192.168.9.171,58094,32373,17,0.10819,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.6,192.168.3.189,55090,20436,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.1,192.168.5.245,36471,2928,17,0.107302,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.14,192.168.1.248,58593,53463,17,0.106642,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.3,192.168.6.198,44437,18358,17,0.10592,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.12,192.168.8.9,50866,48488,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.11,192.168.5.65,44818,40438,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.16,192.168.7.71,57624,27112,17,0.108519,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.14,192.168.8.187,44078,24046,17,1e-06,2,768.0,384.0,384.0,384.0,0.0,DrDoS_UDP
10.0.0.20,192.168.1.202,51367,8143,17,0.108743,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.3.71,51447,443,6,0.093445,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.12,192.168.9.35,43968,40380,17,0.216094,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.15,192.168.4.141,37631,33144,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.17,192.168.5.132,60878,12140,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.7,192.168.1.79,50607,20721,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.6,192.168.5.197,43646,64160,17,0.21082,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.2,192.168.2.61,38128,20762,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.9,192.168.4.98,51536,23407,17,0.107833,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.7.154,51446,443,6,0.093385,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.2,192.168.5.89,54028,20600,17,0.212868,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
